Frq;Ch1Mag;Ch2Mag;Ch2Phase
10.00000000000001;-0.01796746748819236;-0.002082458026166651;-0.7222444843027631
10.06931668851806;-0.01806123237728873;-0.0018406436192141;-0.7255407632486452
10.1391138573668;-0.01826504616661001;-0.001622793543118552;-0.7314448771062985
10.20939483707681;-0.01783132890209542;-0.001685018355947458;-0.7371053511474912
10.28016298126474;-0.0182049704658701;-0.001468572656257222;-0.7424677648943643
10.35142166679345;-0.01817162972472997;-0.001556203239902713;-0.7463448740834906
10.42317429393305;-0.01838934498090601;-0.001474703038173393;-0.7530630008097887
10.49542428652323;-0.01799451922659079;-0.00175239156961616;-0.7575885618777911
10.5681750921366;-0.01828677997247747;-0.001531348853746006;-0.7638043556898708
10.64143018224317;-0.01843070529754574;-0.001650320096907233;-0.7684097790902626
10.71519305237607;-0.01811031395294808;-0.001921684219591922;-0.7737243123166877
10.7894672222983;-0.01847678360725765;-0.001784518364962861;-0.778181291240017
10.86425623617067;-0.01795683665028008;-0.001887584001695568;-0.7855007908542859
10.93956366272095;-0.0182813788247949;-0.001788566027671732;-0.7894921454382313
11.01539309541416;-0.01837262577180234;-0.001746975941052491;-0.7950692293862538
11.09174815262402;-0.01822180039645492;-0.002147889719803462;-0.8001095926340867
11.16863247780562;-0.01807446957546495;-0.001857801755114106;-0.8067050228266055
11.24604973966928;-0.01824041417995934;-0.001917794753253067;-0.81156662425518
11.32400363235558;-0.01814334414611266;-0.001993127461199701;-0.8189301382576275
11.4024978756117;-0.01804411918349749;-0.002024204112389;-0.8224360481447945
11.48153621496884;-0.01800872689953293;-0.002203263104199599;-0.8281905051176324
11.56112242192101;-0.01798543394503549;-0.002234833454291271;-0.8341189733782741
11.64126029410492;-0.01799697441903316;-0.002194262860006993;-0.8399693487526179
11.72195365548131;-0.01810480291156487;-0.001976424400230755;-0.8466640466356807
11.80320635651731;-0.01790534264027522;-0.002220522726053927;-0.8523148059070493
11.8850222743702;-0.01795925699586564;-0.002249352908272034;-0.8578366268569226
11.96740531307244;-0.01821813985905392;-0.002069575681429472;-0.8635879060120146
12.05035940371799;-0.01809561094124498;-0.002001219527841421;-0.8691570676681017
12.13388850464979;-0.01823826538902784;-0.002258484750561159;-0.8769939283099291
12.21799660164874;-0.01824612328599518;-0.002316910720114508;-0.8811385848365916
12.30268770812382;-0.01846945119895263;-0.002080945957349786;-0.8883405166108957
12.3879658653037;-0.01825211178714491;-0.002431787373976604;-0.893906996773552
12.47383514242945;-0.01806818072959284;-0.00258917959190938;-0.8999934022450873
12.56029963694877;-0.01832770975541961;-0.002282528926202127;-0.906068755154223
12.64736347471152;-0.01833286735163708;-0.002316578527859407;-0.9123622374497842
12.73503081016663;-0.01813492034351816;-0.002409654239115754;-0.9189232812436217
12.82330582656023;-0.01836166479893226;-0.002096871346645915;-0.9244664155921143
12.91219273613536;-0.01810498925833745;-0.002195310292905748;-0.9316069145148731
13.00169578033291;-0.01822660971927162;-0.002398191523607012;-0.9387006336209538
13.09181922999408;-0.01835424415882903;-0.002447357892572966;-0.9444231667657021
13.18256738556409;-0.01840791331371812;-0.002400056778341383;-0.9518684667674364
13.27394457729741;-0.01792149198547401;-0.002785945462197947;-0.9584533080097515
13.36595516546443;-0.01806933674334751;-0.00265302578358639;-0.9640267579760575
13.4586035405595;-0.01820007470013894;-0.002528910685314669;-0.9713631160378355
13.55189412351038;-0.01793587417961926;-0.002662558305367345;-0.9783485725668299
13.64583136588927;-0.01837024264675321;-0.002264276395185881;-0.9838497763798699
13.74041975012516;-0.01819665834591776;-0.002738550501075244;-0.991115989087838
13.83566378971783;-0.01806467941123445;-0.002772735027770614;-0.998350492114298
13.93156802945305;-0.01814268671377927;-0.002414071628152649;-1.005641255088932
14.0281370456196;-0.01811050394023776;-0.002751084115425229;-1.01225658718861
14.12537544622755;-0.01841633349352001;-0.002742811540415115;-1.018723593804978
14.22328787122821;-0.01790371188228616;-0.002936139180563403;-1.02627105144397
14.32187899273545;-0.01820948578370959;-0.002939463393748652;-1.033276115456594
14.42115351524871;-0.0182232435229551;-0.00284705079440121;-1.04147624521076
14.52111617587743;-0.01835636149861668;-0.002588664671875498;-1.048311954009577
14.6217717445672;-0.01852592546225401;-0.002586707713009443;-1.053681092448066
14.72312502432721;-0.01832600139325893;-0.002809202471348189;-1.062913621025629
14.82518085145956;-0.01820366601728831;-0.002923522851876373;-1.069472357650682
14.92794409578998;-0.01812148733172603;-0.002795640221633052;-1.07695231820145
15.03141966090022;-0.01824617817846621;-0.002942359311607746;-1.083572802216295
15.1356124843621;-0.01831989361174957;-0.002816526782546637;-1.092770675260297
15.24052753797292;-0.01820526303546924;-0.002942332411669111;-1.099293208465028
15.34616982799296;-0.0183583089045891;-0.002934880405777334;-1.106693974216782
15.45254439538414;-0.0182001416549864;-0.003083005192308986;-1.116660454065355
15.55965631605077;-0.01822991793711349;-0.002954359323984608;-1.123154814070915
15.6675107010815;-0.01838965300408333;-0.002988601629102889;-1.129614270256656
15.7761126969935;-0.01824383154534971;-0.00338651817636823;-1.138621612107698
15.88546748597779;-0.01839364783685364;-0.003226163701964493;-1.145708525909413
15.99558028614671;-0.01840214110746793;-0.003076303786635418;-1.154664351863325
16.10645635178271;-0.01808625528360294;-0.003332853070688476;-1.163005358994695
16.21810097358932;-0.01813673900661372;-0.003309574985426608;-1.170015416722762
16.33051947894334;-0.01820223764265616;-0.003679158975605291;-1.178224877255516
16.44371723214933;-0.01826378905169692;-0.003377055198481437;-1.185738545548531
16.55769963469529;-0.01840414822803696;-0.003252798185783155;-1.194926315756195
16.67247212551064;-0.01812069805605814;-0.003551271724662323;-1.201962652617766
16.78804018122561;-0.01835002936369252;-0.003540309028433176;-1.211200944380153
16.90440931643265;-0.01814878460725104;-0.003609298785890037;-1.220349171128312
17.02158508394952;-0.0183206463733005;-0.003314839270640188;-1.227732539171029
17.13957307508427;-0.01854777805896817;-0.003335525820406264;-1.237360510902723
17.25837891990204;-0.01831007516700961;-0.00343859550055371;-1.244220266652064
17.37800828749376;-0.01836303723592692;-0.003614950482816139;-1.253422210727912
17.49846688624658;-0.01835201265148993;-0.003545161226544252;-1.261922731031575
17.61976046411631;-0.01840034298729934;-0.003426552158413436;-1.271884743903833
17.74189480890166;-0.01845617308963245;-0.003372564596803511;-1.280734218615549
17.86487574852051;-0.01835671317811395;-0.00360694763075618;-1.289755125959033
17.98870915128789;-0.01853399563232587;-0.003198640120030654;-1.297920271782274
18.11340092619604;-0.01851176154424727;-0.00320895677392486;-1.306496456013434
18.23895702319638;-0.01845394302655369;-0.003390521911957717;-1.316709214116266
18.36538343348347;-0.01843972066557422;-0.00345844594917573;-1.324938170884224
18.4926861897808;-0.0184390200348837;-0.003472383877050284;-1.333102719719164
18.62087136662869;-0.01846722011153754;-0.0036913041810659;-1.343843071981453
18.74994508067419;-0.01845731042893016;-0.003618962414831225;-1.351674450443625
18.87991349096295;-0.01806747223192095;-0.003862387061511069;-1.363191324999001
19.01078279923302;-0.01851648450713767;-0.003648824961583524;-1.371516333021361
19.14255925021088;-0.01835063521376721;-0.003796015694006932;-1.381484648798089
19.27524913190937;-0.01827969849110042;-0.003890297038930978;-1.389443708582576
19.40885877592779;-0.0182409436102994;-0.004021647176028314;-1.400153104701084
19.54339455775396;-0.01838715291824685;-0.004036747232715976;-1.40954466682868
19.67886289706847;-0.0183547171820202;-0.004010857134380939;-1.418924395428036
19.81527025805099;-0.01847641830811532;-0.004295030069812019;-1.429562823450823
19.95262314968881;-0.01863544833676325;-0.003949580419086549;-1.438454498704587
20.0909281260873;-0.01845658643708677;-0.00415036492221129;-1.448845048152478
20.23019178678274;-0.01841516972472403;-0.004300265929109204;-1.458822822630069
20.37042077705719;-0.01833147077169791;-0.004164786438696238;-1.470193107977295
20.51162178825567;-0.01838805179146548;-0.004311992415381135;-1.478820094454903
20.65380155810531;-0.01846132384084517;-0.004352287545074394;-1.489585643078073
20.79696687103698;-0.01848005064281875;-0.004266789903439268;-1.50101252492255
20.94112455850894;-0.01858000148762881;-0.004441510967284926;-1.509903199293362
21.08628149933291;-0.01834486277401181;-0.004632072284593228;-1.521019265614683
21.23244462000221;-0.01839881348293603;-0.004314394434582116;-1.53220258930642
21.37962089502235;-0.01819197266376112;-0.004548243135102829;-1.543283646046518
21.52781734724374;-0.01859326043576879;-0.00450189172222786;-1.55393710144675
21.67704104819696;-0.01826005769725721;-0.004453841202510811;-1.562756183438808
21.82729911843003;-0.01843924567189119;-0.004693611990778511;-1.573811126985774
21.97859872784828;-0.01843503023031174;-0.004736493922528895;-1.585421938257682
22.13094709605638;-0.01842085832635947;-0.004853116866727611;-1.59647239187008
22.28435149270305;-0.01844295696539029;-0.005088226998986137;-1.607513935275698
22.43881923782768;-0.01838912950144335;-0.00486506287785518;-1.619597706310458
22.59435770220981;-0.01836445887047579;-0.004936337932975712;-1.62963588129611
22.75097430772071;-0.01844551650968144;-0.004828298592932458;-1.641364134634586
22.90867652767774;-0.01817550776419933;-0.005154900425330055;-1.653077662097942
23.06747188720071;-0.01835040158708921;-0.005215901115093442;-1.664620278532851
23.2273679635711;-0.01837876984755487;-0.005372001048545573;-1.676088292149106
23.38837238659356;-0.01830796715002431;-0.005203339316580615;-1.686059114959903
23.55049283896011;-0.01809885797350026;-0.005410968755064316;-1.698207740537359
23.71373705661658;-0.01788632637542447;-0.005668285034097493;-1.709659358582797
23.87811282913181;-0.01807675870114517;-0.005453604719385325;-1.722024381367387
24.04362800006935;-0.01827332513807009;-0.005541210083055315;-1.732843506155575
24.2102904673618;-0.01830920358513844;-0.005690594069325357;-1.746069920892865
24.37810818368755;-0.01819647203144526;-0.00581081127965675;-1.75828375159945
24.54708915685034;-0.01831479661629613;-0.005685055948479968;-1.770606395581474
24.71724145016132;-0.01843803717866012;-0.005748663935766287;-1.78237482255966
24.88857318282393;-0.01838147407085798;-0.005981839393691533;-1.794571103190492
25.06109253032117;-0.0183786234945908;-0.006028737871005834;-1.807429214696498
25.23480772480578;-0.0184229236322271;-0.006058150100891248;-1.820360678829219
25.40972705549306;-0.01812504816954517;-0.006307047036337048;-1.831819362241063
25.58585886905648;-0.01822006226725316;-0.006174879113771858;-1.845305956565937
25.76321157002578;-0.01818941993293836;-0.006330188932668629;-1.8575068964156
25.94179362118818;-0.01822090808570306;-0.006294798601594134;-1.872182859673373
26.12161354399208;-0.01808791432921866;-0.00648890295819913;-1.88349049614402
26.30267991895384;-0.01833462429063741;-0.006490176541348808;-1.896323138665694
26.48500138606704;-0.01799454434072209;-0.006749841023583213;-1.908994803408902
26.66858664521483;-0.01828116835676742;-0.006640489320655502;-1.92420417747612
26.85344445658509;-0.01833860635600392;-0.006936097796373053;-1.936153052712626
27.03958364108846;-0.01820891099098101;-0.006956463921475621;-1.950237419897519
27.22701308077915;-0.01827665884031248;-0.007073150933214358;-1.964096193987871
27.41574171927887;-0.01841410547992292;-0.006938877584414388;-1.977114805453866
27.60577856220348;-0.01819344369265558;-0.007205930226373001;-1.990720584673227
27.79713267759291;-0.01828182407077058;-0.007225590192072843;-2.003594222284903
27.98981319634366;-0.01822696654339137;-0.007343152031204854;-2.018170991869423
28.18382931264458;-0.01810089974961521;-0.00774171038135236;-2.032099349762269
28.37919028441558;-0.01829526912831598;-0.007444167638457141;-2.045736474363437
28.57590543374949;-0.01829673955125788;-0.007407797517674845;-2.0592676637159
28.77398414735673;-0.01837340123579225;-0.007158179616177878;-2.075495632428257
28.97343587701327;-0.01850976395907752;-0.007331288508933381;-2.088985246896385
29.17427014001169;-0.0184352232448322;-0.007523119881532904;-2.103637840571281
29.37649651961533;-0.01842203390856059;-0.007556215827344373;-2.118250217541117
29.58012466551549;-0.01833616617972873;-0.007646732853258798;-2.133020046099276
29.78516429429194;-0.01840750336203364;-0.007938050864859922;-2.14804099502517
29.99162518987653;-0.0183604555376615;-0.008084806239467269;-2.16289154781618
30.19951720402019;-0.01802303214697278;-0.008173274319940572;-2.178763918753845
30.40885025676283;-0.01840340562561799;-0.007972235270856186;-2.192413168490972
30.61963433690682;-0.01829604838600805;-0.008131712810044657;-2.207523130425811
30.83187950249356;-0.01836146191244551;-0.008415680922498031;-2.223077483168659
31.04559588128359;-0.01819326178928936;-0.008698342093761989;-2.238852864677414
31.26079367123959;-0.018354508237039;-0.008581202563158474;-2.252634198470403
31.47748314101321;-0.01834190157775833;-0.008826078403391086;-2.268729264321578
31.69567463043494;-0.01848923636843688;-0.008897869774662445;-2.284147778228942
31.91537855100765;-0.01832197684700513;-0.008904423312764602;-2.301309420126643
32.13660538640321;-0.01847606776175731;-0.00885709678118088;-2.316102396062405
32.35936569296288;-0.0185738787138748;-0.009183149416311496;-2.332662269765187
32.5836701002009;-0.0182353559517151;-0.009485291728167143;-2.348900573234921
32.80952931131191;-0.01835701253032892;-0.009379246273796927;-2.365173589000619
33.03695410368152;-0.0184852817058847;-0.009569604421353899;-2.381082313560043
33.26595532940047;-0.01861962882846308;-0.009468344677593074;-2.398423780281327
33.49654391578279;-0.01842981213664026;-0.009373925821758116;-2.414244664676943
33.72873086588689;-0.01857197102500446;-0.009385455928492454;-2.432223498764237
33.96252725904089;-0.01823824775003256;-0.009783225439210674;-2.448239378492218
34.19794425137091;-0.0183138533454626;-0.009773081686350566;-2.464918602426797
34.43499307633387;-0.01832757244335221;-0.009866689978773912;-2.482163229377285
34.67368504525317;-0.01822065241411253;-0.01012568715906799;-2.499947926718107
34.91403154785866;-0.01822750767304728;-0.01018774827837126;-2.516344371627952
35.15604405282983;-0.01824829422225895;-0.01037882543710254;-2.533978742820011
35.3997341083435;-0.01844306276008615;-0.01048113263298349;-2.55196461478819
35.64511334262443;-0.01839653512566122;-0.01052613984184285;-2.569404596934234
35.89219346450057;-0.01840980161623803;-0.01059740095425913;-2.587489046955051
36.14098626396135;-0.01843536320475834;-0.01092196721077144;-2.605073243079415
36.39150361272075;-0.01840845499564515;-0.01096456528308267;-2.622779182320002
36.64375746478333;-0.01857078586800083;-0.01073153787223907;-2.641661269321503
36.89775985701508;-0.01853338511308186;-0.01113029595658851;-2.659339160461768
37.15352290971728;-0.01859565521744017;-0.01131656466045972;-2.677747637810384
37.41105882720537;-0.01844983962234843;-0.0111699186320532;-2.697493037894333
37.67037989839089;-0.01846723765247248;-0.01170186639330619;-2.715074373435755
37.93149849736825;-0.01839167413486195;-0.01170088592095637;-2.732755308902441
38.19442708400468;-0.01845412831109968;-0.01193221224718247;-2.752161655547908
38.45917820453539;-0.01864437522855847;-0.01196228202824789;-2.771864970104758
38.72576449216173;-0.01855935147976385;-0.01212988651285648;-2.78970191721784
38.99419866765439;-0.01832341619916938;-0.01243216598338202;-2.809514665956613
39.26449353996001;-0.01845346530414973;-0.01238841118412788;-2.830066304042788
39.53666200681283;-0.01830526565361166;-0.0127436249026442;-2.848843741761243
39.81071705534973;-0.01846258606369221;-0.01282312045097127;-2.869930493129587
40.08667176273034;-0.01888424426660098;-0.01270320813567964;-2.888577037407089
40.36453929676053;-0.01858749696384691;-0.01310302236782978;-2.907128615019161
40.64433291652131;-0.01854629976282769;-0.01334879308532922;-2.92882657020759
40.9260659730011;-0.01844864608920001;-0.01374027773743545;-2.949049014018627
41.20975190973304;-0.01850139484840179;-0.01378831815655235;-2.968795798091932
41.49540426343633;-0.01861185454708416;-0.01367097497782397;-2.989616975231684
41.78303666466222;-0.01851528557158898;-0.01392733252953927;-3.010088534575473
42.07266283844442;-0.0184779321458259;-0.01408317475625901;-3.032825973365675
42.36429660495413;-0.01830213992651921;-0.01439942555901091;-3.052430195251688
42.6579518801593;-0.01821383065595969;-0.01448418865671503;-3.073676429631064
42.95364267648878;-0.01840838661500879;-0.01464312180006445;-3.095021217922266
43.25138310350088;-0.01839591359527235;-0.01476624648674599;-3.117075557265167
43.55118736855688;-0.0184467316884675;-0.01493906141036443;-3.137036005464665
43.8530697774986;-0.01856154232390296;-0.01488784275759445;-3.158740293089892
44.1570447353313;-0.01830728710196526;-0.01542789899675058;-3.182212295843257
44.46312674691089;-0.01834315169494168;-0.01585183061683761;-3.203432837573928
44.77133041763628;-0.01848352584396161;-0.0157143319917872;-3.224741517212802
45.08167045414605;-0.01836982251846477;-0.01617258045278241;-3.247943524165862
45.39416166502037;-0.01828947286662888;-0.01630849936292779;-3.268295800384521
45.70881896148752;-0.01861624676921722;-0.01631537784132117;-3.292586646328431
46.02565735813563;-0.01849132525749036;-0.01679691648182676;-3.315043421381226
46.34469197362884;-0.0184459463665523;-0.017028076817476;-3.337612694473293
46.66593803142892;-0.01864370213093315;-0.01706436426745232;-3.361614589470761
46.98941086052156;-0.01865609181244705;-0.01735229444461;-3.383906957196459
47.31512589614807;-0.01875575979261112;-0.01711788000979494;-3.408340905607901
47.64309868054161;-0.01869235046170428;-0.01762833563903887;-3.430234123133218
47.97334486366897;-0.01858304916374095;-0.01774684071091657;-3.454717134779568
48.30588020397728;-0.01873599745530675;-0.01788511392979666;-3.479150882199527
48.6407205691462;-0.01878899979467089;-0.01821097442196223;-3.503094450991263
48.97788193684466;-0.01875049491007043;-0.0184700888224631;-3.527050453335685
49.31738039549364;-0.01849625113861249;-0.0187481737554087;-3.551100678174009
49.65923214503363;-0.01878053300728003;-0.01894421421779952;-3.575784426205701
50.00345349769788;-0.01879424188532821;-0.01911662517557346;-3.600480967562788
50.35006087879053;-0.01874058176694776;-0.01935582407775832;-3.624810821165198
50.6990708274705;-0.01844833083673014;-0.01972682281308539;-3.651161321934893
51.05049999754065;-0.01865036381058382;-0.01989842433194941;-3.676484658923187
51.40436515824264;-0.01852522724017383;-0.02035186327404154;-3.701312307454302
51.76068319505681;-0.01860858525894966;-0.02032828735759784;-3.726595361133221
52.11947111050811;-0.01859492442394144;-0.02091454714454988;-3.753759331856799
52.48074602497728;-0.01843168189280447;-0.02128150921743602;-3.779565217753316
52.84452517751808;-0.01854834755914404;-0.02131703854108881;-3.803822828885853
53.21082592667948;-0.01868449855627573;-0.02139533042697395;-3.831470031859851
53.57966575133423;-0.01847451042394894;-0.02206879715445141;-3.858211311574422
53.95106225151279;-0.01865814123572856;-0.02200026178849356;-3.883800952376447
54.32503314924336;-0.01856812098938247;-0.02229280441532559;-3.910488833131737
54.70159628939721;-0.01863430401371341;-0.02263345262201916;-3.937585226708407
55.08076964054041;-0.01867044995449378;-0.02294018487808251;-3.964138031022145
55.4625712957911;-0.01848789635746674;-0.02338347669955773;-3.992171533746912
55.84701947368313;-0.01839563589185978;-0.02363986345862123;-4.020979907413988
56.23413251903497;-0.01840590460867766;-0.02382784340250691;-4.047716366982016
56.62392890382534;-0.01867254688187673;-0.02401685146300461;-4.076664806888729
57.01642722807478;-0.01869869123762125;-0.02456839521085315;-4.10401597095273
57.4116462207328;-0.01856574663231322;-0.02516886617677417;-4.132570560590079
57.80960474057186;-0.01843928501205714;-0.02521610938274754;-4.161083572770991
58.21032177708716;-0.01859953123445356;-0.02577849691900524;-4.18970555840275
58.6138164514029;-0.01887923440186186;-0.02586005653333102;-4.218108170032536
59.02010801718448;-0.01859663945147313;-0.02603995310458215;-4.247035628991327
59.42921586155732;-0.01853187866332933;-0.02660959746508062;-4.276848313764475
59.84115950603199;-0.01854244582492455;-0.02696322554416366;-4.30600278343676
60.25595860743581;-0.01840758427698454;-0.02735308479302305;-4.335275528409838
60.67363295885059;-0.01830354239856752;-0.02764511710752705;-4.365419289832943
61.09420249055727;-0.01861004113093287;-0.02815338411818604;-4.395104179602027
61.51768727098683;-0.01870763850185404;-0.02834211049456281;-4.425878501531912
61.94410750767818;-0.01849009169076258;-0.02900485188902481;-4.455966254772179
62.37348354824198;-0.0185230202243353;-0.0292049615192265;-4.48815417991753
62.80583588133187;-0.01862270688949907;-0.02947426449086315;-4.518242563402822
63.24118513762197;-0.01858304874357366;-0.03009865380285806;-4.549902554770448
63.67955209079162;-0.01852788374670832;-0.03041631835651794;-4.580637536902302
64.12095765851622;-0.01871369886344238;-0.03054162464541604;-4.613023382800151
64.56542290346563;-0.01847924296561912;-0.0312933910340973;-4.643946778006219
65.01296903430909;-0.01842217543945195;-0.03168649288189006;-4.675476231387151
65.46361740672754;-0.01836556298770591;-0.0320585504642871;-4.708330121371205
65.9173895244322;-0.01869917341847176;-0.03225748445166246;-4.74082460625452
66.37430704019096;-0.01846200509772566;-0.03299103077690874;-4.774367809608009
66.83439175686149;-0.01830664727889012;-0.03360037181281522;-4.806070343767573
67.29766562843182;-0.01823097683019092;-0.03375357366480319;-4.840926944864187
67.76415076106757;-0.0184328360903887;-0.03405254217598881;-4.872441243392345
68.23386941416705;-0.01835988939646278;-0.03448921611665522;-4.906594201359198
68.70684400142325;-0.01844279204598134;-0.03510235235188237;-4.941135024114075
69.1830970918937;-0.01856719216010562;-0.0353776699179551;-4.974298336253355
69.66265141107694;-0.01835364550999338;-0.03604138121823459;-5.010126279984377
70.14552984199722;-0.01845680782317017;-0.03625305591601387;-5.044338256921016
70.63175542629624;-0.01859229177978045;-0.03715205443843094;-5.077545698192253
71.12135136533296;-0.01870142273828881;-0.03731503705768849;-5.111516739589803
71.6143410212902;-0.01869715985597122;-0.0378913279812524;-5.148416955784739
72.11074791829004;-0.01859525624146517;-0.03823426009071087;-5.183618848517909
72.6105957435155;-0.0186380613909185;-0.03897336205651434;-5.219532958031735
73.11390834834179;-0.01866833019458363;-0.0395385637398134;-5.253954238183532
73.6207097494736;-0.0186731926055125;-0.04003801056159199;-5.291097916327814
74.13102413009184;-0.01882889242085359;-0.04061638048984094;-5.326346521856983
74.64487584100668;-0.01893064183723596;-0.04093796048213943;-5.364619967338029
75.1622894018206;-0.01854325490664164;-0.0416860133862007;-5.401121197023713
75.68328950209744;-0.01860136114278564;-0.04217493475090592;-5.43974955817907
76.20790100254131;-0.01884852020692611;-0.04281309693120572;-5.476237091802247
76.73614893618193;-0.01857339800240682;-0.04327799279224712;-5.514912123000329
77.2680585095703;-0.01870336956882896;-0.04388088979151824;-5.551845086904137
77.8036551039804;-0.01864448276650652;-0.04446208490085277;-5.589957217238492
78.34296427662129;-0.01857078220756323;-0.04499949504066986;-5.628038906556071
78.88601176185549;-0.01890437597529914;-0.04548345954737185;-5.665885489726278
79.43282347242821;-0.01899044553119726;-0.04606808764220659;-5.705218295371139
79.98342550070285;-0.01896173878628078;-0.04655424253743443;-5.744951217196281
80.53784411990678;-0.01875413220007664;-0.04744347247906891;-5.785846455184302
81.09610578538413;-0.01886050281530447;-0.04800521257775503;-5.825277659966957
81.65823713585931;-0.01888935387460798;-0.04878277774886245;-5.865532717006062
82.22426499470713;-0.01888629197430733;-0.04934805146950083;-5.905784540650053
82.79421637123353;-0.0188659510311388;-0.0499369868115349;-5.94466075005289
83.36811846196349;-0.01871208054177308;-0.05053767040055814;-5.986535799390509
83.94599865193982;-0.01879278120339156;-0.05129832302516277;-6.027863816884022
84.527884516029;-0.0188979357845764;-0.05196166676342881;-6.068014274855528
85.11380382023776;-0.01870552942123924;-0.0528488276704684;-6.110877760688759
85.70378452303702;-0.01898288115933713;-0.05334469104855043;-6.153292788160485
86.29785477669711;-0.01867492459266876;-0.05415626103623807;-6.194679993878765
86.89604292863018;-0.01870109697497477;-0.05491043378849367;-6.237321359877086
87.49837752274372;-0.01908238555014456;-0.0554723289236228;-6.280933877235299
88.10488730080148;-0.01871353748399279;-0.05650585621791568;-6.323836555837033
88.71560120379617;-0.01894000562662997;-0.05699107163471188;-6.367996440709376
89.33054837332953;-0.01879150878367282;-0.05770136276147407;-6.410524982685265
89.94975815300364;-0.01899103499304659;-0.0583341053653128;-6.455649747355693
90.57326008982007;-0.01904355978340645;-0.05916897021319354;-6.499641422578929
91.20108393559106;-0.01880091912934801;-0.05989962884810758;-6.543826180446075
91.83325964835811;-0.01897668723186211;-0.06070576130344922;-6.588729815981679
92.4698173938224;-0.01905611465247859;-0.06156338439249917;-6.634964696323525
93.1107875467831;-0.01887316229634841;-0.06246749406604905;-6.678888974699131
93.75620069258812;-0.01898893043789998;-0.06329073700293293;-6.725723558069918
94.40608762859236;-0.0189004680018922;-0.06408010242279663;-6.771671780299329
